Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Delivery_Days,Past_Orders,Past_Returns,Past_Return_Rate,Region
ORD00000539,PROD00000539,USER00000539,2024-06-03,,Automotive,30.16,1,,Not Returned,,43,Female,City30,Credit Card,Standard,0.0,5,9,2,0.222,South
ORD00007483,PROD00007483,USER00007483,2024-10-28,,Home,170.43,2,,Not Returned,,23,Male,City18,Credit Card,Next-Day,0.0,1,4,2,0.5,East
ORD00002745,PROD00002745,USER00002745,2024-03-11,1.7118432e+18,Clothing,240.06,1,Damaged,Returned,20.0,25,Male,City29,Debit Card,Standard,14.14,5,2,1,0.5,East
ORD00003719,PROD00003719,USER00003719,2023-04-16,,Toys,362.89,4,,Not Returned,,31,Female,City30,Credit Card,Standard,22.7,5,5,2,0.4,South
ORD00006819,PROD00006819,USER00006819,2023-10-09,,Sports,280.79,1,,Not Returned,,23,Male,City03,Cash on Delivery,Express,0.0,3,6,4,0.667,North
ORD00009337,PROD00009337,USER00009337,2024-01-18,,Clothing,441.02,2,,Not Returned,,34,Male,City11,Credit Card,Next-Day,27.88,3,3,1,0.333,West
ORD00004468,PROD00004468,USER00004468,2023-08-29,1.6962048e+18,Electronics,258.1,3,Damaged,Returned,34.0,27,Male,City05,Credit Card,Standard,0.0,8,3,0,0.0,North
ORD00000667,PROD00000667,USER00000667,2023-04-09,,Sports,465.34,7,,Not Returned,,20,Male,City01,PayPal,Express,58.35,3,3,0,0.0,Central
ORD00007575,PROD00007575,USER00007575,2023-01-30,,Grocery,236.7,2,,Not Returned,,30,Male,City03,PayPal,Express,0.0,3,5,0,0.0,West
ORD00008549,PROD00008549,USER00008549,2024-09-25,,Sports,61.0,1,,Not Returned,,24,Male,City06,Credit Card,Standard,19.98,5,8,4,0.5,West
ORD00005063,PROD00005063,USER00005063,2024-07-06,1.7211744e+18,Books,164.47,4,Quality Issue,Returned,11.0,56,Female,City15,Wallet,Standard,0.0,7,4,2,0.5,West
ORD00001353,PROD00001353,USER00001353,2024-01-19,1.7073504e+18,Toys,482.78,1,Wrong Item,Returned,20.0,67,Male,City34,Credit Card,Next-Day,18.2,1,1,0,0.0,Central
ORD00007114,PROD00007114,USER00007114,2024-07-31,,Sports,251.57,2,,Not Returned,,25,Female,City20,PayPal,Standard,12.44,5,7,2,0.286,West
ORD00009773,PROD00009773,USER00009773,2024-02-12,,Home,436.34,5,,Not Returned,,43,Female,City27,Credit Card,Next-Day,0.0,2,10,2,0.2,East
ORD00008662,PROD00008662,USER00008662,2024-07-29,,Toys,375.18,1,,Not Returned,,66,Female,City24,PayPal,Standard,14.63,5,4,0,0.0,Central
ORD00002703,PROD00002703,USER00002703,2023-10-04,,Clothing,164.25,1,,Not Returned,,34,Male,City42,Credit Card,Next-Day,10.9,1,5,0,0.0,East
ORD00003330,PROD00003330,USER00003330,2023-05-16,,Electronics,248.42,4,,Not Returned,,33,Female,City37,PayPal,Next-Day,9.85,2,6,1,0.167,North
ORD00008053,PROD00008053,USER00008053,2024-03-01,,Sports,99.26,6,,Not Returned,,26,Female,City11,Credit Card,Standard,20.25,5,1,0,0.0,South
ORD00003584,PROD00003584,USER00003584,2024-10-16,,Toys,369.4,1,,Not Returned,,46,Male,City47,Cash on Delivery,Express,0.0,3,7,2,0.286,Central
ORD00009441,PROD00009441,USER00009441,2024-05-06,,Accessories,405.22,3,,Not Returned,,45,Female,City49,PayPal,Next-Day,31.57,1,10,4,0.4,East
ORD00005645,PROD00005645,USER00005645,2024-09-13,,Electronics,115.18,2,,Not Returned,,23,Female,City04,Credit Card,Standard,0.0,7,4,0,0.0,South
ORD00003376,PROD00003376,USER00003376,2023-05-24,1.6857504e+18,Clothing,503.88,3,Damaged,Returned,10.0,45,Female,City06,Credit Card,Express,15.75,3,1,1,1.0,Central
ORD00001256,PROD00001256,USER00001256,2023-04-21,,Books,272.88,5,,Not Returned,,24,Male,City22,Credit Card,Express,0.0,3,3,0,0.0,North
ORD00006190,PROD00006190,USER00006190,2024-07-14,1.7217792e+18,Clothing,86.53,8,,Returned,10.0,34,Female,City16,Credit Card,Standard,70.0,5,2,0,0.0,West
ORD00005348,PROD00005348,USER00005348,2023-02-04,,Toys,335.97,3,,Not Returned,,24,Female,City29,Credit Card,Express,15.03,5,3,1,0.333,West
ORD00004175,PROD00004175,USER00004175,2024-03-20,,Toys,165.36,7,,Not Returned,,24,Female,City21,PayPal,Express,67.73,3,5,0,0.0,North
ORD00004910,PROD00004910,USER00004910,2024-08-25,,Books,339.14,1,,Not Returned,,34,Male,City25,Credit Card,Next-Day,0.0,1,2,0,0.0,North
ORD00001852,PROD00001852,USER00001852,2023-05-26,,Home,158.49,1,,Not Returned,,45,Female,City26,Debit Card,Express,43.07,3,0,0,0.0,North
ORD00006316,PROD00006316,USER00006316,2023-04-15,,Home,108.43,1,,Not Returned,,46,Male,City45,PayPal,Standard,0.0,8,4,1,0.25,West
ORD00009854,PROD00009854,USER00009854,2024-04-18,,Sports,153.63,6,,Not Returned,,26,Female,City41,PayPal,Express,23.78,4,3,1,0.333,West
ORD00002105,PROD00002105,USER00002105,2024-12-18,,Home,67.97,1,,Not Returned,,44,Male,City45,PayPal,Next-Day,0.0,4,3,2,0.667,South
ORD00000133,PROD00000133,USER00000133,2024-03-04,,Electronics,65.57,4,,Not Returned,,18,Female,City18,Credit Card,Express,37.38,4,1,0,0.0,West
ORD00005029,PROD00005029,USER00005029,2024-12-25,,Home,448.56,3,,Not Returned,,31,Female,City20,PayPal,Next-Day,0.0,1,8,3,0.375,South
ORD00000928,PROD00000928,USER00000928,2023-09-02,1.6949088e+18,Accessories,146.41,8,Changed Mind,Returned,15.0,25,Female,City44,Credit Card,Standard,10.98,9,4,2,0.5,West
ORD00000823,PROD00000823,USER00000823,2024-02-28,,Automotive,119.69,8,,Not Returned,,33,Male,City27,Cash on Delivery,Standard,23.92,7,4,0,0.0,West
ORD00007576,PROD00007576,USER00007576,2023-04-29,1.6840224e+18,Electronics,51.87,1,Damaged,Returned,15.0,27,Female,City30,Credit Card,Next-Day,0.0,3,11,2,0.182,South
ORD00001531,PROD00001531,USER00001531,2023-01-29,1.6759872e+18,Books,348.96,5,Damaged,Returned,12.0,43,Female,City23,PayPal,Standard,47.08,8,1,0,0.0,East
ORD00001214,PROD00001214,USER00001214,2023-11-10,,Grocery,14.29,3,,Not Returned,,43,Male,City29,PayPal,Express,0.0,3,4,1,0.25,East
ORD00000504,PROD00000504,USER00000504,2024-04-18,,Electronics,91.07,2,,Not Returned,,31,Female,City20,Debit Card,Express,0.0,3,2,1,0.5,East
ORD00006530,PROD00006530,USER00006530,2024-07-03,,Home,456.72,2,,Not Returned,,23,Female,City02,Debit Card,Standard,0.0,6,4,0,0.0,West
ORD00003072,PROD00003072,USER00003072,2024-02-24,1.7104608e+18,Clothing,180.1,3,Size Issue,Returned,20.0,64,Female,City06,Credit Card,Next-Day,17.7,2,3,0,0.0,North
ORD00009086,PROD00009086,USER00009086,2024-08-21,,Books,123.58,4,,Not Returned,,46,Female,City29,Cash on Delivery,Next-Day,57.33,1,3,1,0.333,South
ORD00008647,PROD00008647,USER00008647,2024-10-10,1.7302464e+18,Clothing,381.97,3,,Returned,20.0,43,Female,City29,PayPal,Next-Day,23.95,4,3,1,0.333,North
ORD00006619,PROD00006619,USER00006619,2024-06-28,,Sports,78.73,1,,Not Returned,,43,Female,City35,Credit Card,Express,0.0,4,2,0,0.0,West
ORD00009273,PROD00009273,USER00009273,2024-03-14,,Books,162.17,3,,Not Returned,,64,Female,City29,PayPal,Standard,0.0,5,3,1,0.333,East
ORD00003709,PROD00003709,USER00003709,2024-05-11,,Electronics,93.61,1,,Not Returned,,57,Male,City02,Credit Card,Express,15.59,3,4,1,0.25,North
ORD00004849,PROD00004849,USER00004849,2023-09-11,1.6961184e+18,Beauty,19.7,1,Changed Mind,Returned,20.0,67,Male,City18,Wallet,Standard,0.0,5,2,1,0.5,Central
ORD00004748,PROD00004748,USER00004748,2023-11-15,1.7004384e+18,Clothing,458.19,3,Size Issue,Returned,5.0,47,Male,City37,Credit Card,Next-Day,12.45,1,1,0,0.0,East
ORD00004268,PROD00004268,USER00004268,2023-05-20,,Home,144.95,1,,Not Returned,,53,Female,City34,PayPal,Next-Day,0.0,1,5,0,0.0,West
ORD00009878,PROD00009878,USER00009878,2023-10-07,,Clothing,230.16,1,,Not Returned,,32,Male,City08,Debit Card,Express,27.51,5,3,0,0.0,West
ORD00008905,PROD00008905,USER00008905,2024-01-15,,Sports,335.06,6,,Not Returned,,46,Female,City19,PayPal,Next-Day,20.03,3,7,1,0.143,North
ORD00004186,PROD00004186,USER00004186,2023-02-14,1.6771968e+18,Home,59.69,1,Damaged,Returned,10.0,24,Female,City45,Debit Card,Next-Day,0.0,3,2,1,0.5,West
ORD00005301,PROD00005301,USER00005301,2023-12-07,,Home,379.22,1,,Not Returned,,27,Female,City07,Credit Card,Express,0.0,3,3,0,0.0,South
ORD00002923,PROD00002923,USER00002923,2023-08-02,1.692144e+18,Home,476.03,5,Wrong Item,Returned,14.0,65,Female,City15,Wallet,Standard,32.58,7,3,1,0.333,Central
ORD00006588,PROD00006588,USER00006588,2024-01-26,1.7070912e+18,Grocery,225.06,2,,Returned,10.0,31,Male,City08,Credit Card,Next-Day,38.98,2,3,0,0.0,Central
ORD00001810,PROD00001810,USER00001810,2023-09-28,,Electronics,459.25,3,,Not Returned,,44,Male,City18,Credit Card,Standard,0.0,5,3,1,0.333,North
ORD00003486,PROD00003486,USER00003486,2023-05-12,,Beauty,36.97,5,,Not Returned,,31,Male,City10,Credit Card,Next-Day,0.0,3,5,0,0.0,South
ORD00007419,PROD00007419,USER00007419,2024-12-24,1.7378496e+18,Books,407.14,2,Size Issue,Returned,33.0,33,Female,City20,Cash on Delivery,Standard,0.0,7,6,2,0.333,South
ORD00003141,PROD00003141,USER00003141,2023-08-25,1.6955136e+18,Toys,303.31,6,Damaged,Returned,30.0,45,Female,City33,Cash on Delivery,Standard,14.33,6,4,1,0.25,Central
ORD00009347,PROD00009347,USER00009347,2024-02-02,,Sports,393.02,6,,Not Returned,,44,Female,City19,Credit Card,Standard,23.23,6,2,0,0.0,Central
ORD00001324,PROD00001324,USER00001324,2024-03-22,1.7114976e+18,Electronics,489.73,3,Damaged,Returned,5.0,20,Female,City39,Credit Card,Express,24.41,3,6,1,0.167,East
ORD00004312,PROD00004312,USER00004312,2024-12-07,1.7343936e+18,Books,333.07,3,Wrong Item,Returned,10.0,44,Male,City44,Debit Card,Express,22.3,4,6,1,0.167,Central
ORD00007494,PROD00007494,USER00007494,2024-06-26,,Electronics,327.11,1,,Not Returned,,20,Female,City50,Cash on Delivery,Express,6.11,7,4,1,0.25,Central
ORD00008702,PROD00008702,USER00008702,2023-08-01,1.692144e+18,Clothing,413.94,6,Other,Returned,15.0,34,Female,City45,Debit Card,Next-Day,27.39,2,4,1,0.25,North
ORD00008691,PROD00008691,USER00008691,2024-03-04,,Books,192.18,3,,Not Returned,,27,Female,City13,Credit Card,Next-Day,0.0,1,5,0,0.0,North
ORD00009503,PROD00009503,USER00009503,2024-12-07,,Clothing,316.38,3,,Not Returned,,32,Female,City22,Debit Card,Express,11.82,4,3,1,0.333,East
ORD00005541,PROD00005541,USER00005541,2024-06-05,,Toys,224.08,3,,Not Returned,,63,Female,City46,Debit Card,Standard,19.09,7,7,2,0.286,East
ORD00006172,PROD00006172,USER00006172,2024-09-29,1.729296e+18,Toys,47.84,2,Quality Issue,Returned,20.0,47,Male,City23,Wallet,Next-Day,28.91,3,3,0,0.0,Central
ORD00001540,PROD00001540,USER00001540,2024-03-06,1.7105472e+18,Sports,283.42,3,Wrong Item,Returned,10.0,32,Male,City24,Credit Card,Next-Day,0.0,3,9,2,0.222,East
ORD00009409,PROD00009409,USER00009409,2024-01-05,,Grocery,388.69,2,,Not Returned,,30,Male,City19,Credit Card,Next-Day,14.09,1,4,3,0.75,East
ORD00002681,PROD00002681,USER00002681,2024-02-05,,Clothing,372.08,1,,Not Returned,,63,Male,City20,Credit Card,Express,13.44,4,5,1,0.2,North
ORD00009882,PROD00009882,USER00009882,2024-07-07,,Accessories,200.05,3,,Not Returned,,64,Female,City33,Cash on Delivery,Standard,7.16,6,3,0,0.0,South
ORD00006313,PROD00006313,USER00006313,2023-12-07,,Grocery,69.71,1,,Not Returned,,53,Female,City19,Credit Card,Next-Day,26.65,4,3,1,0.333,West
ORD00001191,PROD00001191,USER00001191,2024-10-27,1.7317152e+18,Clothing,387.17,8,Damaged,Returned,20.0,31,Female,City13,Wallet,Standard,14.7,5,6,1,0.167,South
ORD00005293,PROD00005293,USER00005293,2023-11-01,,Books,231.29,1,,Not Returned,,46,Female,City45,PayPal,Express,0.0,3,5,0,0.0,South
ORD00001542,PROD00001542,USER00001542,2023-08-02,,Clothing,195.8,1,,Not Returned,,30,Female,City46,Debit Card,Next-Day,70.0,3,5,0,0.0,Central
ORD00007056,PROD00007056,USER00007056,2023-02-03,,Home,349.01,2,,Not Returned,,44,Female,City01,Cash on Delivery,Next-Day,0.0,4,3,0,0.0,South
ORD00002539,PROD00002539,USER00002539,2023-04-23,1.683072e+18,Clothing,4.93,2,Other,Returned,10.0,55,Female,City26,Wallet,Standard,24.95,5,6,1,0.167,East
ORD00000953,PROD00000953,USER00000953,2023-02-09,1.6776288e+18,Electronics,97.0,2,Quality Issue,Returned,20.0,55,Male,City22,PayPal,Standard,0.0,5,8,2,0.25,Central
ORD00007241,PROD00007241,USER00007241,2023-01-16,,Electronics,58.27,1,,Not Returned,,56,Male,City17,PayPal,Standard,0.0,5,5,1,0.2,South
ORD00006731,PROD00006731,USER00006731,2023-08-07,,Electronics,55.42,2,,Not Returned,,24,Female,City06,Credit Card,Next-Day,0.0,2,2,1,0.5,East
ORD00004846,PROD00004846,USER00004846,2024-11-23,1.733616e+18,Clothing,208.2,1,Damaged,Returned,15.0,27,Female,City28,Credit Card,Express,6.85,3,9,2,0.222,South
ORD00006801,PROD00006801,USER00006801,2024-11-20,,Home,234.79,5,,Not Returned,,53,Male,City13,Debit Card,Standard,15.62,7,4,0,0.0,West
ORD00008010,PROD00008010,USER00008010,2023-09-07,,Electronics,435.49,3,,Not Returned,,55,Male,City19,Cash on Delivery,Next-Day,15.52,1,6,2,0.333,South
ORD00004330,PROD00004330,USER00004330,2023-06-01,,Home,380.62,2,,Not Returned,,23,Female,City39,Debit Card,Express,15.5,3,2,0,0.0,West
ORD00008924,PROD00008924,USER00008924,2024-02-10,,Sports,93.87,1,,Not Returned,,54,Male,City19,Credit Card,Express,0.0,4,1,0,0.0,North
ORD00005334,PROD00005334,USER00005334,2023-03-22,1.6807392e+18,Clothing,5.09,1,Damaged,Returned,15.0,26,Female,City15,Credit Card,Express,7.16,3,7,2,0.286,North
ORD00007330,PROD00007330,USER00007330,2023-05-27,,Beauty,270.52,1,,Not Returned,,54,Female,City10,Credit Card,Next-Day,0.0,4,2,0,0.0,South
ORD00009348,PROD00009348,USER00009348,2023-11-20,1.7030304e+18,Toys,151.69,8,Damaged,Returned,30.0,30,Male,City26,Credit Card,Standard,0.0,5,6,0,0.0,Central
ORD00004729,PROD00004729,USER00004729,2023-09-11,,Electronics,517.58,1,,Not Returned,,26,Male,City11,Wallet,Express,31.67,4,3,1,0.333,West
ORD00006541,PROD00006541,USER00006541,2024-09-28,,Electronics,222.67,4,,Not Returned,,67,Male,City21,Credit Card,Express,0.0,5,2,0,0.0,South
ORD00005305,PROD00005305,USER00005305,2024-12-18,,Beauty,88.31,7,,Not Returned,,27,Male,City46,Credit Card,Next-Day,22.01,2,4,0,0.0,North
ORD00005161,PROD00005161,USER00005161,2024-01-01,,Toys,60.15,1,,Not Returned,,43,Female,City47,Credit Card,Next-Day,0.0,4,1,0,0.0,East
ORD00007860,PROD00007860,USER00007860,2024-05-01,1.7158176e+18,Accessories,149.71,5,Wrong Item,Returned,15.0,33,Female,City05,Wallet,Standard,25.12,5,3,0,0.0,North
ORD00002156,PROD00002156,USER00002156,2024-08-06,,Home,54.13,5,,Not Returned,,55,Female,City15,Debit Card,Standard,0.0,5,5,1,0.2,West
ORD00001062,PROD00001062,USER00001062,2023-07-13,1.6905024e+18,Electronics,233.38,2,Size Issue,Returned,15.0,23,Male,City23,PayPal,Standard,0.0,6,3,1,0.333,South
ORD00001167,PROD00001167,USER00001167,2024-10-24,1.73016e+18,Clothing,136.56,1,Damaged,Returned,5.0,44,Female,City04,Credit Card,Express,7.72,6,5,1,0.2,North
ORD00003636,PROD00003636,USER00003636,2024-04-19,,Sports,395.72,4,,Not Returned,,18,Male,City26,Credit Card,Standard,0.0,5,7,1,0.143,North
ORD00007651,PROD00007651,USER00007651,2024-11-25,,Clothing,475.22,2,,Not Returned,,65,Male,City47,Credit Card,Standard,7.08,5,4,0,0.0,West
ORD00005588,PROD00005588,USER00005588,2024-06-09,,Home,427.53,5,,Not Returned,,67,Female,City45,Wallet,Next-Day,0.0,1,4,1,0.25,North
ORD00007192,PROD00007192,USER00007192,2024-01-25,,Electronics,74.43,5,,Not Returned,,25,Male,City50,Wallet,Express,22.89,5,1,0,0.0,West
ORD00004491,PROD00004491,USER00004491,2024-11-19,,Books,41.91,1,,Not Returned,,63,Female,City47,Credit Card,Express,0.0,3,2,0,0.0,South
ORD00007266,PROD00007266,USER00007266,2024-09-27,,Automotive,524.09,2,,Not Returned,,33,Female,City22,Wallet,Next-Day,0.0,3,2,0,0.0,South
ORD00004980,PROD00004980,USER00004980,2024-06-14,,Clothing,414.48,2,,Not Returned,,34,Female,City39,Cash on Delivery,Standard,31.08,7,5,2,0.4,Central
ORD00008335,PROD00008335,USER00008335,2023-06-08,,Clothing,67.54,1,,Not Returned,,18,Male,City27,Credit Card,Express,13.34,3,8,3,0.375,South
ORD00009952,PROD00009952,USER00009952,2024-03-10,1.7126208e+18,Electronics,106.91,6,Damaged,Returned,30.0,63,Male,City32,Cash on Delivery,Express,13.33,3,4,0,0.0,North
ORD00004946,PROD00004946,USER00004946,2024-12-10,,Toys,140.55,1,,Not Returned,,31,Male,City48,Cash on Delivery,Standard,0.0,5,6,1,0.167,West
ORD00002782,PROD00002782,USER00002782,2023-11-22,,Home,28.46,2,,Not Returned,,26,Male,City01,Debit Card,Express,33.46,3,5,0,0.0,West
ORD00000717,PROD00000717,USER00000717,2023-05-14,1.6848864e+18,Accessories,393.7,8,Changed Mind,Returned,10.0,55,Female,City24,Debit Card,Next-Day,11.08,4,2,1,0.5,West
ORD00002502,PROD00002502,USER00002502,2024-05-09,,Home,313.49,3,,Not Returned,,56,Female,City20,Wallet,Express,18.85,3,4,1,0.25,North
ORD00004360,PROD00004360,USER00004360,2024-01-21,1.7066592e+18,Clothing,429.23,2,Late Delivery,Returned,10.0,30,Female,City26,Debit Card,Standard,8.16,6,3,1,0.333,West
ORD00004171,PROD00004171,USER00004171,2023-07-31,1.6916256e+18,Clothing,199.65,3,Wrong Item,Returned,10.0,64,Female,City02,Credit Card,Express,14.37,8,4,0,0.0,West
ORD00008082,PROD00008082,USER00008082,2023-12-27,1.7044992e+18,Clothing,212.68,1,Wrong Item,Returned,10.0,18,Male,City09,Credit Card,Next-Day,51.68,1,1,1,1.0,East
ORD00009760,PROD00009760,USER00009760,2024-09-22,1.7282592e+18,Home,144.19,5,Late Delivery,Returned,15.0,32,Female,City37,Debit Card,Next-Day,52.97,1,5,0,0.0,East
ORD00000395,PROD00000395,USER00000395,2024-02-24,,Grocery,265.73,9,,Not Returned,,34,Male,City33,PayPal,Next-Day,0.0,3,2,0,0.0,North
ORD00007186,PROD00007186,USER00007186,2024-02-02,1.70856e+18,Electronics,408.3,8,Quality Issue,Returned,20.0,65,Female,City34,Credit Card,Standard,23.62,5,3,1,0.333,Central
ORD00009822,PROD00009822,USER00009822,2023-02-22,,Clothing,40.02,2,,Not Returned,,31,Female,City23,Debit Card,Standard,30.59,5,7,0,0.0,West
ORD00004492,PROD00004492,USER00004492,2024-03-12,,Toys,61.48,2,,Not Returned,,56,Female,City31,Credit Card,Standard,14.02,5,8,2,0.25,North
ORD00001365,PROD00001365,USER00001365,2024-12-04,,Toys,427.64,1,,Not Returned,,30,Female,City06,Debit Card,Next-Day,0.0,4,6,2,0.333,West
ORD00009526,PROD00009526,USER00009526,2024-04-28,1.7168544e+18,Beauty,282.95,1,Size Issue,Returned,30.0,27,Male,City05,Credit Card,Express,0.0,3,1,0,0.0,South
ORD00008787,PROD00008787,USER00008787,2024-04-07,,Clothing,63.95,3,,Not Returned,,56,Male,City47,Debit Card,Standard,26.1,7,2,0,0.0,North
ORD00005917,PROD00005917,USER00005917,2024-11-08,1.733616e+18,Electronics,347.67,1,Size Issue,Returned,30.0,64,Female,City15,Wallet,Next-Day,0.0,1,2,0,0.0,West
ORD00004968,PROD00004968,USER00004968,2024-05-15,,Beauty,437.09,2,,Not Returned,,43,Female,City27,Credit Card,Next-Day,50.85,1,3,0,0.0,West
ORD00002914,PROD00002914,USER00002914,2024-04-13,,Home,4.9,6,,Not Returned,,32,Female,City20,Credit Card,Express,0.0,3,3,1,0.333,North
ORD00005644,PROD00005644,USER00005644,2023-03-20,1.6797024e+18,Clothing,64.13,5,Size Issue,Returned,5.0,46,Male,City47,Credit Card,Express,8.83,5,2,0,0.0,South
ORD00003766,PROD00003766,USER00003766,2023-07-10,,Sports,77.4,2,,Not Returned,,26,Male,City13,Cash on Delivery,Next-Day,0.0,2,5,1,0.2,South
ORD00003440,PROD00003440,USER00003440,2024-01-30,1.7083008e+18,Clothing,338.98,1,Damaged,Returned,20.0,27,Male,City20,Wallet,Next-Day,33.05,1,5,3,0.6,West
ORD00007357,PROD00007357,USER00007357,2024-07-10,1.7222976e+18,Books,70.66,3,Other,Returned,20.0,44,Male,City19,Wallet,Standard,0.0,6,7,1,0.143,East
ORD00006806,PROD00006806,USER00006806,2024-07-22,1.7220384e+18,Clothing,172.38,4,Quality Issue,Returned,5.0,25,Female,City02,Credit Card,Standard,6.89,9,5,1,0.2,South
ORD00002143,PROD00002143,USER00002143,2023-01-10,,Home,32.8,1,,Not Returned,,26,Male,City25,PayPal,Express,0.0,4,4,0,0.0,South
ORD00005104,PROD00005104,USER00005104,2024-03-10,1.7117568e+18,Clothing,227.2,1,Damaged,Returned,20.0,43,Female,City45,PayPal,Express,14.98,3,2,0,0.0,East
ORD00005073,PROD00005073,USER00005073,2023-07-27,,Electronics,108.82,2,,Not Returned,,19,Female,City06,Debit Card,Standard,0.0,5,5,0,0.0,North
ORD00001571,PROD00001571,USER00001571,2024-04-01,,Clothing,116.88,5,,Not Returned,,31,Male,City37,PayPal,Next-Day,31.1,3,2,1,0.5,West
ORD00004079,PROD00004079,USER00004079,2023-06-15,1.6876512e+18,Beauty,222.33,1,Damaged,Returned,10.0,56,Male,City23,Credit Card,Next-Day,0.0,2,3,1,0.333,Central
ORD00001122,PROD00001122,USER00001122,2024-03-28,,Clothing,202.6,2,,Not Returned,,24,Male,City05,Credit Card,Express,19.84,5,3,1,0.333,North
ORD00002786,PROD00002786,USER00002786,2023-06-09,,Electronics,171.16,1,,Not Returned,,64,Male,City07,Debit Card,Express,0.0,3,5,0,0.0,Central
ORD00002967,PROD00002967,USER00002967,2024-03-14,1.7116704e+18,Beauty,143.47,1,Size Issue,Returned,15.0,24,Female,City50,Credit Card,Next-Day,0.0,2,4,0,0.0,East
ORD00002504,PROD00002504,USER00002504,2024-05-10,,Toys,249.23,1,,Not Returned,,43,Female,City27,Cash on Delivery,Next-Day,0.0,1,6,1,0.167,North
ORD00005988,PROD00005988,USER00005988,2023-09-13,1.6971552e+18,Electronics,267.04,10,Other,Returned,30.0,57,Male,City05,Credit Card,Next-Day,0.0,1,3,1,0.333,West
ORD00008867,PROD00008867,USER00008867,2023-05-16,,Beauty,196.24,8,,Not Returned,,64,Male,City30,Credit Card,Next-Day,0.0,1,5,0,0.0,North
ORD00007164,PROD00007164,USER00007164,2023-05-18,1.6848e+18,Electronics,307.5,1,Late Delivery,Returned,5.0,56,Female,City34,PayPal,Express,0.0,5,5,0,0.0,West
ORD00000728,PROD00000728,USER00000728,2023-08-05,,Automotive,475.06,1,,Not Returned,,45,Female,City01,Credit Card,Express,69.54,7,2,0,0.0,West
ORD00007587,PROD00007587,USER00007587,2024-10-21,1.7303328e+18,Grocery,190.14,4,Quality Issue,Returned,10.0,63,Female,City09,Debit Card,Standard,0.0,7,4,0,0.0,South
ORD00007543,PROD00007543,USER00007543,2024-11-15,1.7329248e+18,Clothing,120.41,3,Late Delivery,Returned,15.0,47,Male,City22,Debit Card,Express,18.52,5,7,1,0.143,North
ORD00000412,PROD00000412,USER00000412,2023-11-10,1.7021664e+18,Home,316.06,3,Changed Mind,Returned,30.0,31,Female,City37,Wallet,Express,0.0,3,3,0,0.0,South
ORD00005745,PROD00005745,USER00005745,2024-10-12,,Electronics,233.76,1,,Not Returned,,53,Male,City09,Debit Card,Next-Day,15.05,1,3,0,0.0,Central
ORD00007668,PROD00007668,USER00007668,2024-07-01,,Home,193.44,3,,Not Returned,,44,Male,City03,Wallet,Express,0.0,3,8,1,0.125,North
ORD00000825,PROD00000825,USER00000825,2024-06-20,1.7201376e+18,Clothing,66.43,1,Changed Mind,Returned,15.0,53,Female,City43,Cash on Delivery,Express,22.36,3,2,1,0.5,Central
ORD00003267,PROD00003267,USER00003267,2024-06-20,,Toys,191.36,3,,Not Returned,,46,Male,City01,PayPal,Next-Day,10.35,4,1,0,0.0,Central
ORD00003974,PROD00003974,USER00003974,2023-12-15,,Electronics,359.04,2,,Not Returned,,23,Female,City25,Cash on Delivery,Express,0.0,3,3,0,0.0,East
ORD00008808,PROD00008808,USER00008808,2024-12-11,,Beauty,200.51,2,,Not Returned,,56,Male,City10,Debit Card,Express,28.82,6,2,0,0.0,West
ORD00008306,PROD00008306,USER00008306,2023-07-25,,Toys,245.89,2,,Not Returned,,18,Female,City47,Wallet,Standard,0.0,5,0,0,0.0,Central
ORD00000417,PROD00000417,USER00000417,2023-09-24,,Beauty,113.75,2,,Not Returned,,63,Female,City42,Cash on Delivery,Next-Day,0.0,3,2,0,0.0,East
ORD00006748,PROD00006748,USER00006748,2023-10-10,,Toys,19.68,1,,Not Returned,,44,Male,City46,PayPal,Express,0.0,3,3,0,0.0,West
ORD00008967,PROD00008967,USER00008967,2023-05-10,,Electronics,254.38,3,,Not Returned,,31,Male,City05,Credit Card,Next-Day,0.0,3,2,0,0.0,Central
ORD00002082,PROD00002082,USER00002082,2023-06-27,,Accessories,138.73,4,,Not Returned,,31,Female,City19,Credit Card,Next-Day,14.2,1,5,2,0.4,North
ORD00008945,PROD00008945,USER00008945,2024-08-20,,Electronics,142.53,1,,Not Returned,,33,Female,City05,Credit Card,Standard,7.68,5,3,0,0.0,Central
ORD00003373,PROD00003373,USER00003373,2023-04-10,,Home,117.59,5,,Not Returned,,45,Male,City22,Debit Card,Express,0.0,8,4,1,0.25,West
ORD00005726,PROD00005726,USER00005726,2024-05-07,,Home,122.84,6,,Not Returned,,25,Male,City23,Credit Card,Next-Day,0.0,3,3,0,0.0,North
ORD00004107,PROD00004107,USER00004107,2024-08-01,,Sports,326.66,2,,Not Returned,,34,Male,City21,PayPal,Standard,0.0,5,5,0,0.0,South
ORD00004380,PROD00004380,USER00004380,2024-02-24,,Sports,170.88,1,,Not Returned,,27,Female,City02,PayPal,Standard,5.52,5,5,0,0.0,Central
ORD00007723,PROD00007723,USER00007723,2023-10-28,,Home,406.32,6,,Not Returned,,43,Female,City01,Credit Card,Next-Day,14.87,3,9,2,0.222,East
